"Cielo","Desenvolvedor Jr Android - Java/Kotlin","Publicada em 17 de agosto de 2023","https://cielo.gupy.io/job/eyJqb2JJZCI6NTI5MzIzNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"MODALGR","Desenvolvedor Backend Java - Sênior","Publicada em 17 de agosto de 2023","https://modalgr.gupy.io/job/eyJqb2JJZCI6NTI3ODEzNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"MODALGR","Desenvolvedor Backend Java - Pleno","Publicada em 17 de agosto de 2023","https://modalgr.gupy.io/job/eyJqb2JJZCI6NTI3ODEwOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Dock","Software Engineer Pleno (Java - PierPro) - Vaga Afirmativa para mulheres","Publicada em 17 de agosto de 2023","https://dock.gupy.io/job/eyJqb2JJZCI6NTE4MDYxMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Dock","Software Engineering Lead (Java - Authorization)","Publicada em 17 de agosto de 2023","https://dock.gupy.io/job/eyJqb2JJZCI6NTExNzAxMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Seja Globalweb","ANALISTA DESENVOLVEDOR JAVA PL - FULL STACK","Publicada em 17 de agosto de 2023","https://sejaglobalweb.gupy.io/job/eyJqb2JJZCI6NTI1NDY5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"NAVA | Technology for Business","PESSOA DESENVOLVEDORA JAVA SR","Publicada em 16 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTI4OTcwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Lyncas","Desenvolvedor(a) Java EE Sênior","Publicada em 16 de agosto de 2023","https://lyncas.gupy.io/job/eyJqb2JJZCI6NTI4OTY5Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Minsait an Indra Company","Pessoa Analista Desenvolvedora FullStack I Java","Publicada em 16 de agosto de 2023","https://minsait.gupy.io/job/eyJqb2JJZCI6NTI4NDk5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Spread Tecnologia","RHA2776 - Pessoa Desenvolvedora Java Pleno","Publicada em 16 de agosto de 2023","https://spread.gupy.io/job/eyJqb2JJZCI6NTI3MDM1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"NAVA | Technology for Business","PESSOA DESENVOLVEDORA JAVA SR","Publicada em 15 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTI4MTY2Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Engenheiro de Software Java Pl.","Publicada em 15 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTI2MDg5OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Vagas, empregos, oportunidades","Engenheiro(a) Backend Especialista | Java","Publicada em 15 de agosto de 2023","https://contaazulcarreira.gupy.io/job/eyJqb2JJZCI6NTI3OTk4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"AMcom","Pessoa Desenvolvedora Java Sênior","Publicada em 14 de agosto de 2023","https://amcom.gupy.io/job/eyJqb2JJZCI6NTI2NTkxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"MJV Technology & Innovation","Pessoa Desenvolvedora Back-end (Java)","Publicada em 14 de agosto de 2023","https://mjvcarreiras.gupy.io/job/eyJqb2JJZCI6NTI1NjAzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"NAVA | Technology for Business","DEV JAVA FULLSTACK JR/PL","Publicada em 14 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTI3Mzk3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Autbank","DESENVOLVEDOR JAVA TRAINEE","Publicada em 11 de agosto de 2023","https://autbank.gupy.io/job/eyJqb2JJZCI6NTI3MDUxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Autbank","Desenvolvedor Java Júnior","Publicada em 11 de agosto de 2023","https://autbank.gupy.io/job/eyJqb2JJZCI6NTI3MDQ2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Sigga Technolgies","Desenvolvedor Java Sênior","Publicada em 11 de agosto de 2023","https://onesigga.gupy.io/job/eyJqb2JJZCI6NTI2ODc4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Minsait an Indra Company","Pessoa Desenvolvedor de Sistemas Sênior Java","Publicada em 11 de agosto de 2023","https://minsait.gupy.io/job/eyJqb2JJZCI6NTI2Nzc1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"VENHA SER #SANGUELARANJA 🧡🚀","Desenvolvedor(a) Java Senior","Publicada em 10 de agosto de 2023","https://fcamara.gupy.io/job/eyJqb2JJZCI6NTI2NDQ0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
